sample_id,r_inner_mm,wall_ratio_ro_ri,p_internal_MPa,p_external_MPa,E_GPa,poisson,yield_MPa,hoop_stress_inner_MPa,hoop_stress_outer_MPa,axial_stress_MPa,von_mises_inner_MPa,tresca_inner_MPa,radial_disp_inner_um,radial_disp_outer_um,safety_factor_vm,split
2685,150.239,2.87901,131.383,20.118,114.607,0.324187,507.026,121.678,10.4128,-4.85258,219.157,253.06,217.405,69.851,2.31354,train
2686,76.0488,2.40626,49.5262,16.0462,77.1557,0.304092,375.994,31.4127,-2.06732,-9.05676,70.0951,80.9388,48.521,13.2018,5.36406,train
2687,138.943,1.19803,108.366,28.3168,75.1703,0.256971,585.986,419.548,339.499,155.591,457.187,527.914,753.051,679.364,1.28172,train
2688,97.5756,2.51319,76.0392,3.80755,92.9651,0.324518,374.34,95.5986,23.367,9.7797,148.643,171.638,122.908,56.5258,2.51839,train
2689,176.148,2.24508,133.038,19.627,133.812,0.337021,481.224,149.923,36.5118,8.44241,245.052,282.962,252.633,119.046,1.96376,train
2690,185.199,2.00803,88.3657,4.9003,183.242,0.292445,647.17,133.618,50.1528,22.6263,192.244,221.984,154.476,91.2632,3.3664,test
2691,91.2017,1.34596,38.1868,14.0733,155.426,0.256789,432.666,69.4616,45.3481,15.6374,93.2262,107.648,44.1567,35.4982,4.64103,train
2692,70.3716,2.07805,85.9417,11.3363,84.2817,0.33071,769.619,108.235,33.6295,11.1466,168.162,194.177,111.024,58.459,4.57666,test
2693,79.1223,2.08943,60.6496,0.162106,97.929,0.302276,267.863,96.2689,35.7814,17.8097,135.895,156.919,88.2437,51.3996,1.9711,train
2694,137.196,1.79694,114.703,15.041,187.547,0.34088,596.809,174.044,74.3816,29.6703,250.062,288.746,148.522,91.2205,2.38665,train
2695,58.3252,2.75431,91.4235,11.5401,123.875,0.282747,737.415,92.601,12.7176,0.588738,159.37,184.025,55.6926,20.5082,4.62707,train
2696,135.891,1.94904,135.324,8.39494,106.021,0.269661,631.318,209.239,82.3093,36.9572,298.4,344.563,302.19,186.381,2.11567,train
2697,158.03,1.47859,87.3849,19.7869,93.6694,0.276738,791.871,161.784,94.1858,37.1995,215.786,249.169,296.377,222.928,3.6697,train
2698,105.687,1.82242,116.192,0.428924,192.684,0.254572,526.381,215.077,99.3143,49.4427,286.887,331.268,127.289,86.8014,1.8348,train
2699,33.6707,1.7892,56.3016,7.40227,205.451,0.274187,718.912,85.9258,37.0265,14.8121,123.173,142.227,15.9464,10.2614,5.83662,test
2700,83.0265,1.8742,75.9389,1.54504,119.354,0.329721,278.391,132.065,57.6708,28.0629,180.136,208.003,102.849,63.789,1.54545,train
2701,117.516,2.48427,49.0841,21.6422,89.8764,0.266868,839.39,16.4123,-11.0296,-16.3359,56.7215,65.4963,44.2869,-2.90559,14.7985,test
2702,152.128,2.15133,33.398,2.74167,105.216,0.289846,388.45,44.8133,14.157,5.70768,67.7329,78.2113,76.3982,41.3618,5.73502,test
2703,57.7438,1.3189,124.417,29.041,74.0642,0.333957,358.527,324.282,228.906,99.9325,388.584,448.698,259.2,211.034,0.922649,train
2704,180.065,1.18521,148.546,13.8322,80.2781,0.33892,489.086,786.588,651.874,319.021,809.85,935.134,1634.73,1458,0.603922,test
2705,83.9207,1.56485,8.22497,19.0955,128.892,0.291097,360.949,-44.9729,-34.1024,-26.5989,31.8247,36.748,-22.6812,-21.1931,11.3418,train
2706,125.721,2.2003,15.0158,5.51783,94.0896,0.26853,875.606,8.9253,-0.572674,-3.04525,20.7336,23.9411,18.4062,5.07671,42.2313,train
2707,136.019,2.5257,140.051,20.0951,135.499,0.319314,895.099,144.461,24.5052,2.20502,246.394,284.512,189.201,76.6139,3.63279,train
2708,70.8091,2.61866,17.3914,1.93689,161.998,0.252515,287.012,18.7946,3.34004,0.701577,31.338,36.186,10.0572,4.18009,9.15859,train
2709,89.8718,2.37498,147.968,20.2722,126.313,0.283741,467.234,162.458,34.7625,7.24511,268.836,310.425,143.998,64.9878,1.73799,train
2710,48.5861,1.14225,13.1732,12.7089,188.232,0.309882,252.755,-9.1971,-9.66143,-11.1852,3.44344,3.97614,-0.425601,-0.665469,73.402,test
2711,127.377,1.95756,112.082,6.64184,115.178,0.341217,358.156,173.26,67.82,30.5891,247.113,285.342,222.362,129.133,1.44936,train
2712,167.837,1.90626,11.3102,2.07786,129.122,0.332654,475.001,14.165,4.93266,1.4274,22.0621,25.4751,22.6854,12.7584,21.5302,train
2713,80.7296,1.14709,86.4283,6.00033,92.3316,0.308539,800.578,583.751,503.323,248.661,580.392,670.179,466.634,429.718,1.37937,train
2714,31.7595,2.35832,146.203,18.1959,128.47,0.348722,263.564,165.933,37.9268,9.86545,270.318,312.136,52.7745,23.8053,0.975016,train
2715,163.055,1.30516,45.9942,12.7503,118.917,0.318995,576.337,115.011,81.7674,34.5086,139.435,161.005,162.723,133.908,4.13338,train
2716,36.7433,1.46289,98.6571,12.9593,99.7336,0.315137,837.294,223.079,137.381,62.2111,278.632,321.736,86.4171,65.6767,3.00502,train
2717,65.533,2.87656,22.5453,18.3116,183.419,0.25907,587.804,-12.914,-17.1476,-17.7296,8.34096,9.63131,-0.886053,-8.0272,70.4719,test
2718,26.3155,1.40099,132.6,24.5113,178.823,0.261614,466.217,308.112,200.024,87.7562,381.668,440.712,47.068,37.8275,1.22153,test
2719,38.5566,1.12073,14.9743,7.24594,131.107,0.271184,460.662,60.8531,53.1247,22.9394,65.6684,75.8273,17.2607,16.1066,7.01498,test
2720,61.6589,2.45981,135.511,14.9065,168.928,0.277507,469.381,153.456,32.8516,8.97253,250.253,288.968,68.8288,30.9737,1.87562,train
2721,143.254,2.63317,61.6764,22.3652,172.406,0.279953,314.41,30.1965,-9.11476,-15.74,79.5643,91.8729,43.0988,3.39762,3.95165,train
2722,78.606,2.09948,51.5166,10.1168,198.348,0.263805,871.993,55.5799,14.1802,2.03167,92.7482,107.096,27.2,13.573,9.40172,train
2723,147.193,1.6404,45.5223,23.2767,72.2704,0.272412,401.179,25.2807,3.03507,-10.1208,61.3172,70.803,82.3612,40.5363,6.54267,test
2724,195.485,1.73557,61.5758,12.2375,153.632,0.283954,867.305,86.1394,36.8011,12.2818,127.925,147.715,127.417,81.2435,6.77979,train
2725,171.095,1.54541,91.3324,18.9981,125.299,0.30406,435.924,157.543,85.209,33.1054,215.533,248.876,239.3,170.76,2.02254,train
2726,86.2787,2.29902,66.7949,12.0406,159.762,0.267799,409.672,68.2673,13.5129,0.736167,116.967,135.062,46.4209,20.5358,3.50245,train
2727,41.1726,1.1965,129.719,16.682,85.7129,0.320475,757.244,620.137,507.099,245.209,649.394,749.856,280.106,249.36,1.16608,train
2728,64.1478,1.28375,133.961,0.395909,192.139,0.341569,453.019,545.389,411.824,205.714,588.334,679.349,173.902,146.449,0.770004,train
2729,98.9877,2.23152,19.9471,18.3619,121.437,0.345682,392.205,-15.98,-17.5652,-17.9636,3.4356,3.96709,-2.34351,-9.10984,114.159,train
2730,154.763,1.37407,34.1906,21.4745,190.791,0.314019,446.244,19.8793,7.16312,-7.15567,46.8259,54.0699,26.6572,18.0047,9.52985,test
2731,81.1941,1.56085,123.667,19.7481,167.8,0.306623,706.3,228.881,124.962,52.6068,305.315,352.548,121.293,86.7686,2.31334,test
2732,171.539,2.51427,69.9096,4.68084,86.2148,0.266258,782.457,85.0627,19.834,7.57657,134.21,154.972,202.269,95.3642,5.8301,train
2733,120.23,1.2864,35.8086,1.19593,158.723,0.326909,850.841,139.133,104.52,51.662,151.504,174.941,101.465,85.771,5.61598,test
2734,49.3645,1.88851,130.255,23.3161,119.559,0.281416,533.609,166.958,60.0191,18.3515,257.394,297.213,81.9371,47.8888,2.07312,train
2735,197.271,2.93361,111.458,7.29451,141.09,0.34333,375.445,124.259,20.0951,6.40028,204.137,235.717,224.17,83.6843,1.83918,test
2736,134.044,1.93403,61.9798,17.2839,187.087,0.318922,852.579,60.0308,15.3349,-0.974495,105.664,122.011,57.3959,29.3185,8.06876,test
2737,166.58,2.11204,116.866,0.508306,144.64,0.337423,583.32,183.094,66.7365,33.1141,259.773,299.96,243.413,135.569,2.2455,test
2738,50.7756,1.69402,56.0864,13.0623,179.503,0.307642,847.577,75.9839,32.9598,9.94876,114.376,132.07,25.5084,16.2528,7.41043,train
2739,104.374,1.62215,84.2962,4.9917,101.653,0.278636,640.175,171.538,92.2337,43.621,221.559,255.834,187.767,135.694,2.88941,train
2740,59.1886,2.39776,72.6827,4.76912,155.926,0.309689,797.209,91.7441,23.8306,9.53073,142.398,164.427,42.2495,20.3479,5.59847,train
2741,115.231,2.39126,72.7403,1.10041,158.165,0.305725,418.868,100.908,29.2676,14.0836,150.383,173.648,86.5815,44.0737,2.78533,train
2742,136.994,2.49522,134.144,23.4061,81.7482,0.33248,443.947,129.71,18.9723,-2.2169,228.504,263.853,293.344,114.955,1.94284,train
2743,160.061,1.25357,137.048,28.3488,186.872,0.267378,441.541,460.789,352.09,161.871,517.742,597.837,388.993,339.713,0.852821,train
2744,86.315,1.2878,139.69,4.09338,108.438,0.282377,398.561,543.389,407.792,201.85,591.564,683.08,418.559,360.773,0.673741,train
2745,185.873,1.71254,7.73521,24.7384,119.073,0.265813,719.692,-59.3362,-42.3329,-33.5357,44.6877,51.6009,-75.4995,-71.7588,16.1049,train
2746,105.78,1.39547,95.7186,24.4222,91.8342,0.291289,866.452,197.392,126.095,50.8365,253.841,293.11,242.425,190.316,3.41336,train
2747,45.6716,2.52473,149.033,8.86114,145.698,0.254076,273.802,183.475,43.3028,17.2208,287.96,332.507,68.0114,32.5898,0.950834,train
2748,85.8921,1.4488,33.4686,5.75518,138.724,0.345202,424.889,72.3918,44.6784,19.4616,91.6778,105.86,47.8158,35.8337,4.6346,train
2749,131.772,2.35526,42.7215,28.6953,166.926,0.312966,650.132,-8.49995,-22.5262,-25.6107,29.6368,34.2216,10.172,-10.2821,21.9367,test
2750,67.5914,2.13705,101.899,2.99423,108.001,0.317742,413.361,151.366,52.4613,24.7336,219.333,253.264,110.076,60.9262,1.88463,train
2751,128.711,1.10032,41.2283,17.862,94.7803,0.292795,250.507,227.299,203.933,93.0355,232.552,268.528,288.073,271.834,1.07721,train
2752,93.6035,2.63147,54.2695,3.22782,162.944,0.262308,674.761,65.0442,14.0025,5.38733,103.329,119.314,44.7305,20.3106,6.53024,train
2753,120.688,1.76729,60.9677,16.1522,81.5829,0.311442,773.095,70.8757,26.0603,4.95402,114.18,131.843,130.656,77.2502,6.77086,test
2754,119.52,1.92586,25.7742,9.32795,107.491,0.338494,480.802,19.2606,2.81429,-3.25683,39.0013,45.0348,32.3427,15.1485,12.3278,train
2755,150.067,2.0333,67.5602,28.7509,93.8124,0.270754,359.609,34.8227,-3.9866,-16.3687,88.6661,102.383,92.0547,26.7677,4.05576,train
2756,98.3841,2.94391,130.008,20.7856,193.74,0.296393,317.63,116.929,7.70741,-6.53911,213.854,246.937,79.9306,23.6297,1.48527,train
2757,101.071,1.87769,132.669,13.6421,165.589,0.26438,739.707,199.638,80.6107,33.4843,287.787,332.307,137.859,86.3746,2.57033,test
2758,57.5215,2.05293,53.4564,29.7668,123.772,0.318388,368.277,8.66192,-15.0276,-22.3972,53.796,62.1183,15.2494,1.50819,6.8458,train
2759,182.643,2.13973,58.5003,16.874,176.279,0.251531,883.292,48.0176,6.39123,-5.24136,92.2472,106.518,66.3629,26.5015,9.57527,train
2760,128.251,1.95469,70.3406,15.3259,147.988,0.322333,752.417,78.695,23.6803,4.17719,129.069,149.036,86.6823,46.2021,5.82959,train
2761,155.617,1.56905,7.81101,9.6981,106.83,0.286025,479.519,-14.1669,-12.2798,-10.989,5.50436,6.35588,-12.8037,-14.5427,87.1163,train
2762,91.4779,1.97931,81.6347,17.1083,102.537,0.303629,543.003,91.6493,27.123,5.00734,150.068,173.284,102.522,54.3829,3.61837,train
2763,73.1071,2.75755,77.5247,21.9706,133.355,0.336478,806.762,50.4076,-5.14647,-13.5585,110.793,127.932,44.4357,10.2923,7.28173,test
2764,111.703,2.52187,23.7181,24.814,130.651,0.314825,897.636,-26.3188,-25.2229,-25.0184,2.2523,2.60073,-9.38364,-20.5576,398.542,train
2765,178.745,1.93889,42.1162,22.8177,76.3744,0.272881,340.027,10.4687,-8.82978,-15.8238,45.5398,52.5848,61.5037,7.78105,7.4666,train
2766,79.9522,1.86806,139.901,8.12335,122.543,0.295083,421.304,229.515,97.7373,44.807,319.924,369.416,168.053,105.929,1.31689,train
2767,164.803,1.24783,79.1019,6.54755,203.674,0.302419,548.689,326.484,253.93,123.691,351.248,405.586,253.264,220.62,1.56211,test
2768,171.309,1.95139,68.8935,2.34169,185.457,0.316313,765.167,111.613,45.061,21.3597,156.323,180.506,116.987,70.3803,4.89478,train
2769,44.195,2.11988,86.4857,17.4851,90.7397,0.334277,751.963,91.0133,22.0127,2.26382,153.719,177.499,58.0405,27.9815,4.89181,train
2770,116.167,2.93136,117.99,19.5311,103.313,0.267924,696.33,104.863,6.40364,-6.56372,192.997,222.853,155.433,44.1511,3.60799,train
2771,184.468,2.17569,93.978,0.0960077,151.514,0.344989,287.205,144.076,50.1943,25.0491,206.161,238.054,204.364,110.156,1.39311,train
2772,195.357,1.28354,37.54,19.2346,177.24,0.288928,861.214,55.6141,37.3086,9.03702,80.6738,93.1541,70.376,56.9506,10.6753,test
2773,93.1586,1.53699,105.518,29.3176,179.697,0.302005,276.57,158.749,82.5486,26.6155,228.862,264.267,94.652,66.4256,1.20846,train
2774,192.248,1.94152,39.1136,25.9697,116.327,0.32853,597.796,-3.3338,-16.4777,-21.2237,30.9862,35.7798,27.2503,-3.12292,19.2923,train
2775,90.0974,2.53103,106.525,6.24678,151.692,0.346969,310.648,131.129,30.8511,12.3022,205.814,237.654,97.3016,43.2202,1.50936,train
2776,109.143,2.39256,5.28277,23.5296,158.891,0.293735,798.262,-49.5011,-31.2542,-27.3919,38.2942,44.2183,-27.4099,-26.7832,20.8455,train
2777,128.144,1.15549,9.7449,10.0204,78.1218,0.302159,513.923,-11.9403,-11.6647,-10.8426,1.90126,2.19539,-9.38191,-10.1606,270.306,train
2778,76.9333,2.40938,49.7575,1.75787,131.972,0.295397,727.623,66.2203,18.2207,8.23142,100.44,115.978,45.754,22.906,7.24438,train
2779,65.9692,1.95506,48.7342,26.6241,207.347,0.349221,535.685,11.1545,-10.9557,-18.7899,51.8652,59.8887,11.0514,3.05029,10.3284,test
2780,118.138,1.68898,76.7168,16.0348,199.317,0.274893,331.573,110.156,49.474,16.7196,161.837,186.873,75.0662,49.3387,2.04882,train
2781,132.878,1.57104,122.756,12.7169,96.9398,0.258396,294.053,247.221,137.182,62.2325,320.41,369.977,360.308,267.864,0.917741,train
2782,40.4497,2.96843,43.1977,16.8428,179.468,0.259934,431.561,16.2597,-10.0952,-13.469,51.4916,59.4574,6.98459,-1.48269,8.38119,train
2783,86.8385,2.60517,100.692,28.2191,189.741,0.281858,458.847,69.301,-3.17195,-15.6955,147.218,169.993,46.7306,10.9761,3.11678,train
2784,82.6561,2.92864,141.506,19.6968,180.562,0.327368,521.667,134.265,12.4559,-3.62045,238.825,275.772,83.2115,26.9326,2.1843,train
2785,179.572,1.9608,121.362,17.4553,95.0109,0.336001,824.428,159.503,55.5965,19.0706,243.236,280.865,366.423,204.026,3.38941,train
2786,113.67,1.38516,17.4523,10.5993,169.227,0.29517,254.324,11.1732,4.32011,-3.13958,24.7904,28.6255,11.5877,7.7926,10.259,train
2787,83.2256,2.38341,130.674,23.9008,106.915,0.275615,870.08,128.496,21.7225,-1.08915,224.447,259.169,128.294,53.0805,3.87655,train
2788,102.472,1.90047,101.286,10.19,116.515,0.338668,671.537,150.664,59.5676,24.6888,218.195,251.95,155.32,91.3552,3.07769,train
2789,104.981,2.86375,120.39,13.9349,186.812,0.297561,438.154,122.086,15.6315,0.84828,209.991,242.476,88.5968,31.4227,2.08654,train
2790,147.569,1.28855,145.504,5.50483,145.777,0.306345,576.865,558.509,418.51,206.503,609.694,704.014,546.459,465.581,0.946155,train
2791,158.184,2.75857,24.2701,8.17509,175.794,0.29919,329.425,12.7901,-3.30498,-5.74003,32.0951,37.0602,19.5881,2.13048,10.264,train
2792,52.0475,2.80768,136.435,12.1293,181.593,0.324947,321.229,148.296,23.9902,5.93044,246.585,284.732,54.6587,20.9265,1.30271,train
2793,177.783,2.13467,104.069,12.5684,127.147,0.320882,464.572,130.383,38.8826,13.1571,203.042,234.453,223.098,115.493,2.28806,train
2794,75.8381,1.55199,50.097,7.98142,200.719,0.331526,311.458,93.9291,51.8135,21.916,124.73,144.026,39.0194,27.674,2.49705,test
2795,82.9176,1.25809,106.641,29.3752,117.666,0.252615,815.814,313.043,235.778,103.201,363.457,419.684,221.21,192.497,2.2446,train
2796,77.8347,1.31745,5.5192,6.18128,184.551,0.285181,861.794,-8.64329,-7.98121,-7.08125,2.70554,3.12409,-2.1298,-2.33311,318.529,train
2797,190.897,2.3494,80.2119,28.1283,132.316,0.288971,321.588,47.0028,-5.08081,-16.6046,110.171,127.215,108.176,26.5934,2.91898,train
2798,185.42,1.21852,75.3292,13.013,193.326,0.335196,544.337,306.392,244.076,115.531,330.58,381.721,280.938,245.088,1.64661,train
2799,122.144,1.87132,112.45,8.93265,82.3945,0.281325,266.327,177.337,73.8197,32.4435,250.962,289.786,296.254,186.435,1.06122,train
2800,181.3,1.69478,50.3762,5.43139,77.6109,0.272175,715.311,87.5246,42.5797,18.5742,119.426,137.901,224.679,154.412,5.9896,train
2801,124.175,2.75392,72.0477,27.9352,185.023,0.281601,558.086,29.5771,-14.5354,-21.2353,88.0097,101.625,37.4799,-1.27343,6.34119,train
2802,22.875,1.475,48.6702,22.5406,205.887,0.251085,697.993,48.0412,21.9115,-0.314516,83.7545,96.7114,6.70412,4.53129,8.33379,train
2803,94.6293,1.41351,136.266,27.5551,114.254,0.30053,331.034,299.014,190.303,81.3739,376.964,435.28,261.318,203.856,0.878158,test
2804,55.1382,1.30416,124.448,19.2891,145.904,0.253976,410.377,385.966,280.807,130.759,442.032,510.415,145.254,124.443,0.928387,test
2805,94.0906,1.50042,25.8652,15.8401,186.718,0.336562,312.017,10.2087,0.183642,-7.82825,31.2408,36.0738,10.8587,6.16177,9.98748,train
2806,20.6261,1.648,149.04,8.6585,122.162,0.296417,459.406,295.348,154.966,73.1539,384.852,444.388,53.6652,37.8002,1.19372,train
2807,81.2061,2.85627,27.2399,29.8064,144.328,0.276716,774.475,-33.09,-30.5235,-30.165,5.06636,5.85013,-9.68048,-22.3841,152.866,train
2808,119.361,2.45924,40.8107,29.1827,142.017,0.28311,264.646,-12.9476,-24.5756,-26.8791,24.1302,27.8631,5.22446,-17.9903,10.9674,train
2809,107.123,2.86573,104.691,3.23276,127.863,0.272204,698.793,126.36,24.9016,10.8344,200.096,231.051,127.268,54.8184,3.49228,train
2810,96.5474,1.55456,118.064,16.4213,113.775,0.292048,772.963,228.719,127.076,55.3274,300.323,346.783,209.635,152.646,2.57377,test
2811,191.069,1.36022,72.3999,19.4161,101.509,0.330792,291.539,158.205,105.222,42.9028,199.71,230.605,316.156,249.512,1.45981,train
2812,73.9641,1.91658,83.9806,14.1651,200.319,0.27404,730.768,107.882,38.0668,11.9508,166.158,191.863,47.1219,27.3679,4.39803,test
2813,34.8233,2.36424,147.329,10.0952,131.723,0.325238,883.036,186.941,49.7067,19.8058,289.487,334.27,60.3862,29.0942,3.05035,test
2814,86.7607,1.74764,34.065,4.4285,206.73,0.318447,714.901,54.0616,24.4252,9.99833,76.3199,88.1266,25.9051,16.6138,9.36716,train
2815,177.636,2.57476,22.9687,25.4762,101.395,0.265147,574.834,-28.8747,-26.3671,-25.9217,5.11474,5.906,-27.8757,-57.4631,112.388,train
2816,196.971,2.2566,28.6487,22.9897,105.98,0.307869,465.978,-14.5651,-20.224,-21.6069,12.1967,14.0836,1.68583,-27.2366,38.2051,train
2817,194.431,2.72718,110.815,24.0113,166.947,0.343362,342.283,89.7607,2.95684,-10.5273,173.704,200.576,153.061,47.0579,1.9705,train
2818,22.1775,1.6055,55.6582,13.0555,120.996,0.264072,531.016,83.5552,40.9525,13.9485,120.562,139.213,17.3338,11.9819,4.40449,train
2819,155.797,1.99899,111.826,21.2032,78.0294,0.324392,623.624,129.917,39.2936,9.04516,209.355,241.743,325.968,172.573,2.97878,train
2820,138.492,2.52849,122.562,8.21351,98.5272,0.280888,720.478,148.539,34.1907,12.9886,234.781,271.101,252.052,116.75,3.06873,train
2821,92.4816,1.81535,93.874,20.8867,169.208,0.334094,407.012,115.692,42.705,10.9092,181.49,209.566,78.3819,45.6789,2.24261,train
2822,65.0866,2.48285,149.527,17.367,111.203,0.345921,510.551,165.973,33.8128,8.2229,273.231,315.5,125.753,53.7337,1.86857,train
2823,160.267,2.31831,34.6298,5.63358,167.537,0.30485,664.189,36.6194,7.62314,0.994782,61.7036,71.2492,44.839,20.0421,10.7642,train
2824,148.891,1.61566,32.64,12.933,124.662,0.330327,516.172,31.2492,11.5423,-0.695385,55.3296,63.8891,50.4743,30.9598,9.32903,train
2825,37.7962,1.74235,20.7966,7.89988,85.9456,0.314093,405.426,17.6668,4.77014,-1.56487,33.3103,38.4634,10.8581,5.9329,12.1712,train
2826,54.8239,1.95846,100.048,20.0182,74.9944,0.25471,614.988,116.458,36.4286,8.20523,187.5,216.506,102.237,56.4632,3.27995,train
2827,72.2309,2.821,6.47918,20.2017,208.008,0.329513,278.805,-37.8686,-24.1461,-22.1739,27.1841,31.3895,-9.8713,-9.97495,10.2562,train
2828,164.865,1.89905,55.843,21.9559,82.0697,0.256767,667.738,37.9341,4.04703,-8.95446,81.2133,93.7771,109.626,45.7168,8.22203,train
2829,89.9638,2.19706,21.3566,26.4918,94.3891,0.256166,250.252,-34.3107,-29.1755,-27.8337,11.2185,12.9541,-20.692,-31.9534,22.307,train
2830,131.694,1.67595,125.062,28.0779,196.586,0.339317,572.319,176.14,79.1561,25.5391,260.848,301.201,140.62,89.8383,2.19407,train
2831,190.26,1.83248,113.946,13.1516,128.218,0.285278,609.858,173.135,72.3404,29.5944,248.619,287.08,292.619,183.952,2.45298,train
2832,29.7902,2.32249,118.13,1.07736,132.289,0.336192,592.991,169.254,52.2017,25.5622,248.882,287.384,45.1226,22.9965,2.38262,train
2833,128.925,2.63924,97.1393,22.3043,98.7072,0.342191,379.732,77.6197,2.78469,-9.75979,151.346,174.759,149.16,47.4221,2.50903,train
2834,40.0925,1.7323,69.5042,16.8639,170.974,0.262281,571.96,88.3941,35.7537,9.44491,136.744,157.898,24.4218,15.3141,4.18271,train
2835,176.045,1.55325,33.2021,5.73764,90.2158,0.331181,288.852,60.6124,33.1479,13.7051,81.2457,93.8144,130.878,92.4727,3.55529,train
2836,149.177,1.67712,59.8895,5.52265,74.4271,0.30139,469.206,108.827,54.4604,24.4689,146.113,168.717,239.524,163.875,3.21125,train
2837,143.156,2.42859,50.3282,21.5766,94.2244,0.327309,877.711,18.915,-9.83658,-15.7066,59.9664,69.2432,61.576,8.732,14.6367,train
2838,197.362,1.9286,133.679,25.2974,173.529,0.256822,870.372,162.792,54.4102,14.5564,256.751,296.471,219.946,125.399,3.38994,train
2839,39.3972,1.30645,128.077,12.9982,117.272,0.293783,530.707,427.715,312.636,149.819,481.33,555.792,141.544,119.573,1.10258,train
2840,36.0975,2.16931,69.7169,19.1589,125.938,0.299884,569.593,58.6842,8.12622,-5.51633,111.199,128.401,23.2873,9.65382,5.1223,train
2841,63.6768,2.71943,97.5708,11.5304,108.073,0.304492,790.321,101.417,15.3771,1.92334,172.329,198.988,76.9151,29.3257,4.58612,train
2842,101.036,2.18792,140.58,21.9267,151.166,0.331142,661.25,159.391,40.7372,9.40524,259.782,299.971,135.565,65.6354,2.5454,train
2843,168.728,1.98084,17.3623,14.286,109.962,0.304438,639.923,-9.10528,-12.1816,-13.2338,7.15079,8.25703,0.321232,-11.5606,89.4898,train
